Plot Title: S-A-0,,,
#,"Date Time, GMT -0400","Temp, °F","Intensity,  lum/ft²"
6660,2021-02-22 4:47:57,28.52,0
6661,2021-02-22 5:17:57,28.83,0
6662,2021-02-22 5:47:57,29.29,1
6663,2021-02-22 6:17:57,29.91,1
6664,2021-02-22 6:47:57,30.61,7
6665,2021-02-22 7:17:57,31.15,23
6666,2021-02-22 7:47:57,31.38,86
6667,2021-02-22 8:17:57,31.45,164
6668,2021-02-22 8:47:57,30.99,280
6669,2021-02-22 9:17:57,31.45,327
6670,2021-02-22 9:47:57,31.92,335
6671,2021-02-22 10:17:57,32.00,217
6672,2021-02-22 10:47:57,32.15,303
6673,2021-02-22 11:17:57,32.46,303
6674,2021-02-22 11:47:57,33.31,553
6675,2021-02-22 12:17:57,33.46,616
6676,2021-02-22 12:47:57,36.63,"1,034"
6677,2021-02-22 13:17:57,35.01,749
6678,2021-02-22 13:47:57,34.31,420
6679,2021-02-22 14:17:57,36.09,741
6680,2021-02-22 14:47:57,36.94,844
6681,2021-02-22 15:17:57,37.01,635
6682,2021-02-22 15:47:57,39.18,921
6683,2021-02-22 16:17:57,37.71,449
6684,2021-02-22 16:47:57,36.78,330
6685,2021-02-22 17:17:57,36.16,201
6686,2021-02-22 17:47:57,34.70,49
6687,2021-02-22 18:17:57,31.84,1
6688,2021-02-22 18:47:57,30.53,1
6689,2021-02-22 19:17:57,29.91,1
6690,2021-02-22 19:47:57,30.99,1
6691,2021-02-22 20:17:57,33.54,1
6692,2021-02-22 20:47:57,36.24,1
6693,2021-02-22 21:17:57,32.30,1
6694,2021-02-22 21:47:57,31.07,1
6695,2021-02-22 22:17:57,32.15,1
6696,2021-02-22 22:47:57,31.53,1
6697,2021-02-22 23:17:57,33.62,0
6698,2021-02-22 23:47:57,32.30,0
6699,2021-02-23 0:17:57,29.83,0
6700,2021-02-23 0:47:57,29.52,0
6701,2021-02-23 1:17:57,29.91,0
6702,2021-02-23 1:47:57,29.52,0
6703,2021-02-23 2:17:57,28.29,0
6704,2021-02-23 2:47:57,27.59,0
6705,2021-02-23 3:17:57,30.68,0
6706,2021-02-23 3:47:57,31.53,0
6707,2021-02-23 4:17:57,29.45,0
6708,2021-02-23 4:47:57,28.37,0
6709,2021-02-23 5:17:57,28.13,0
6710,2021-02-23 5:47:57,27.67,1
6711,2021-02-23 6:17:57,27.21,1
6712,2021-02-23 6:47:57,26.90,22
6713,2021-02-23 7:17:57,26.36,138
6714,2021-02-23 7:47:57,29.52,454
6715,2021-02-23 8:17:57,31.92,406
6716,2021-02-23 8:47:57,38.87,551
6717,2021-02-23 9:17:57,42.96,960
6718,2021-02-23 9:47:57,46.05,"1,002"
6719,2021-02-23 10:17:57,48.29,"1,015"
6720,2021-02-23 10:47:57,50.61,"1,155"
6721,2021-02-23 11:17:57,50.76,"1,091"
6722,2021-02-23 11:47:57,52.54,"1,299"
6723,2021-02-23 12:17:57,53.85,"1,445"
6724,2021-02-23 12:47:57,56.63,836
6725,2021-02-23 13:17:57,54.54,782
6726,2021-02-23 13:47:57,58.48,988
6727,2021-02-23 14:17:57,60.18,"1,518"
6728,2021-02-23 14:47:57,57.63,875
6729,2021-02-23 15:17:57,57.40,778
6730,2021-02-23 15:47:57,58.48,"1,311"
6731,2021-02-23 16:17:57,58.02,"1,055"
6732,2021-02-23 16:47:57,61.49,976
6733,2021-02-23 17:17:57,58.10,477
6734,2021-02-23 17:47:57,49.52,63
6735,2021-02-23 18:17:57,47.28,1
6736,2021-02-23 18:47:57,46.28,1
6737,2021-02-23 19:17:57,46.13,1
6738,2021-02-23 19:47:57,46.36,1
6739,2021-02-23 20:17:57,44.81,1
6740,2021-02-23 20:47:57,43.11,1
6741,2021-02-23 21:17:57,44.04,1
6742,2021-02-23 21:47:57,44.74,1
6743,2021-02-23 22:17:57,38.02,1
6744,2021-02-23 22:47:57,35.32,1
6745,2021-02-23 23:17:57,36.47,0
6746,2021-02-23 23:47:57,34.77,0
6747,2021-02-24 0:17:57,37.40,0
6748,2021-02-24 0:47:57,33.00,0
6749,2021-02-24 1:17:57,32.07,0
6750,2021-02-24 1:47:57,30.22,0
6751,2021-02-24 2:17:57,30.68,0
6752,2021-02-24 2:47:57,29.37,0
6753,2021-02-24 3:17:57,28.60,0
6754,2021-02-24 3:47:57,29.22,0
6755,2021-02-24 4:17:57,28.83,0
6756,2021-02-24 4:47:57,28.06,0
6757,2021-02-24 5:17:57,27.28,0
6758,2021-02-24 5:47:57,26.98,1
6759,2021-02-24 6:17:57,27.67,1
6760,2021-02-24 6:47:57,27.21,19
6761,2021-02-24 7:17:57,30.68,165
6762,2021-02-24 7:47:57,33.15,363
6763,2021-02-24 8:17:57,34.70,600
6764,2021-02-24 8:47:57,41.88,672
6765,2021-02-24 9:17:57,45.59,"1,077"
6766,2021-02-24 9:47:57,47.90,681
6767,2021-02-24 10:17:57,52.38,812
6768,2021-02-24 10:47:57,55.01,520
6769,2021-02-24 11:17:57,58.71,560
6770,2021-02-24 11:47:57,61.11,568
6771,2021-02-24 12:17:57,59.87,550
6772,2021-02-24 12:47:57,63.35,576
6773,2021-02-24 13:17:57,66.05,587
6774,2021-02-24 13:47:57,64.58,673
6775,2021-02-24 14:17:57,68.44,"1,006"
6776,2021-02-24 14:47:57,66.98,696
6777,2021-02-24 15:17:57,67.83,684
6778,2021-02-24 15:47:57,78.10,"1,200"
6779,2021-02-24 16:17:57,76.78,"1,094"
6780,2021-02-24 16:47:57,74.08,973
6781,2021-02-24 17:17:57,68.06,447
6782,2021-02-24 17:47:57,59.64,66
6783,2021-02-24 18:17:57,57.86,1
6784,2021-02-24 18:47:57,54.16,1
6785,2021-02-24 19:17:57,50.84,1
6786,2021-02-24 19:47:57,53.46,1
6787,2021-02-24 20:17:57,51.92,1
6788,2021-02-24 20:47:57,51.38,1
6789,2021-02-24 21:17:57,48.60,1
6790,2021-02-24 21:47:57,47.75,1
6791,2021-02-24 22:17:57,53.39,1
6792,2021-02-24 22:47:57,55.32,1
6793,2021-02-24 23:17:57,56.94,0
6794,2021-02-24 23:47:57,56.17,0
6795,2021-02-25 0:17:57,55.24,0
6796,2021-02-25 0:47:57,55.01,0
6797,2021-02-25 1:17:57,53.54,0
6798,2021-02-25 1:47:57,52.00,0
6799,2021-02-25 2:17:57,50.22,0
6800,2021-02-25 2:47:57,47.83,0
6801,2021-02-25 3:17:57,46.98,0
6802,2021-02-25 3:47:57,45.35,0
6803,2021-02-25 4:17:57,43.96,0
6804,2021-02-25 4:47:57,42.88,0
6805,2021-02-25 5:17:57,42.96,0
6806,2021-02-25 5:47:57,41.65,1
6807,2021-02-25 6:17:57,40.72,1
6808,2021-02-25 6:47:57,39.72,35
6809,2021-02-25 7:17:57,39.72,181
6810,2021-02-25 7:47:57,41.96,288
6811,2021-02-25 8:17:57,43.11,463
6812,2021-02-25 8:47:57,42.96,403
6813,2021-02-25 9:17:57,44.27,622
6814,2021-02-25 9:47:57,45.35,607
6815,2021-02-25 10:17:57,46.05,841
6816,2021-02-25 10:47:57,46.74,493
6817,2021-02-25 11:17:57,47.44,515
6818,2021-02-25 11:47:57,48.60,536
6819,2021-02-25 12:17:57,50.30,555
6820,2021-02-25 12:47:57,53.15,596
6821,2021-02-25 13:17:57,55.55,556
6822,2021-02-25 13:47:57,54.39,743
6823,2021-02-25 14:17:57,57.25,822
6824,2021-02-25 14:47:57,54.93,712
6825,2021-02-25 15:17:57,56.47,691
6826,2021-02-25 15:47:57,65.66,"1,221"
6827,2021-02-25 16:17:57,65.51,"1,114"
6828,2021-02-25 16:47:57,63.19,989
6829,2021-02-25 17:17:57,58.71,501
6830,2021-02-25 17:47:57,45.20,73
6831,2021-02-25 18:17:57,40.41,1
6832,2021-02-25 18:47:57,37.71,1
6833,2021-02-25 19:17:57,37.09,1
6834,2021-02-25 19:47:57,34.47,1
6835,2021-02-25 20:17:57,34.39,1
6836,2021-02-25 20:47:57,34.62,1
6837,2021-02-25 21:17:57,31.61,1
6838,2021-02-25 21:47:57,31.30,1
6839,2021-02-25 22:17:57,31.53,1
6840,2021-02-25 22:47:57,31.15,1
6841,2021-02-25 23:17:57,32.30,0
6842,2021-02-25 23:47:57,32.84,0
6843,2021-02-26 0:17:57,32.69,0
6844,2021-02-26 0:47:57,32.46,0
6845,2021-02-26 1:17:57,34.00,0
6846,2021-02-26 1:47:57,34.62,0
6847,2021-02-26 2:17:57,33.31,0
6848,2021-02-26 2:47:57,32.69,0
6849,2021-02-26 3:17:57,32.77,0
6850,2021-02-26 3:47:57,32.92,0
6851,2021-02-26 4:17:57,32.92,0
6852,2021-02-26 4:47:57,32.92,0
6853,2021-02-26 5:17:57,32.84,0
6854,2021-02-26 5:47:57,34.31,1
6855,2021-02-26 6:17:57,37.55,1
6856,2021-02-26 6:47:57,36.01,18
6857,2021-02-26 7:17:57,37.48,166
6858,2021-02-26 7:47:57,38.94,323
6859,2021-02-26 8:17:57,40.10,356
6860,2021-02-26 8:47:57,40.88,465
6861,2021-02-26 9:17:57,44.89,989
6862,2021-02-26 9:47:57,46.59,"1,104"
6863,2021-02-26 10:17:57,47.52,"1,079"
6864,2021-02-26 10:47:57,50.68,"1,273"
6865,2021-02-26 11:17:57,50.84,"1,250"
6866,2021-02-26 11:47:57,52.30,"1,404"
6867,2021-02-26 12:17:57,53.69,"1,378"
6868,2021-02-26 12:47:57,56.47,"1,319"
6869,2021-02-26 13:17:57,58.95,"1,328"
6870,2021-02-26 13:47:57,55.78,"1,199"
6871,2021-02-26 14:17:57,57.71,"1,292"
6872,2021-02-26 14:47:57,54.00,745
6873,2021-02-26 15:17:57,50.76,354
6874,2021-02-26 15:47:57,49.83,397
6875,2021-02-26 16:17:57,48.83,221
6876,2021-02-26 16:47:57,47.67,201
6877,2021-02-26 17:17:57,45.43,33
6878,2021-02-26 17:47:57,41.34,12
6879,2021-02-26 18:17:57,41.65,1
6880,2021-02-26 18:47:57,39.72,1
6881,2021-02-26 19:17:57,36.47,1
6882,2021-02-26 19:47:57,35.86,1
6883,2021-02-26 20:17:57,35.24,1
6884,2021-02-26 20:47:57,34.77,1
6885,2021-02-26 21:17:57,34.77,1
6886,2021-02-26 21:47:57,34.16,1
6887,2021-02-26 22:17:57,33.38,1
6888,2021-02-26 22:47:57,33.62,1
6889,2021-02-26 23:17:57,33.62,0
6890,2021-02-26 23:47:57,33.69,0
6891,2021-02-27 0:17:57,34.08,0
6892,2021-02-27 0:47:57,34.31,0
6893,2021-02-27 1:17:57,34.70,0
6894,2021-02-27 1:47:57,34.70,0
6895,2021-02-27 2:17:57,34.85,0
6896,2021-02-27 2:47:57,34.85,0
6897,2021-02-27 3:17:57,35.39,0
6898,2021-02-27 3:47:57,35.47,0
6899,2021-02-27 4:17:57,35.24,0
6900,2021-02-27 4:47:57,35.32,0
6901,2021-02-27 5:17:57,34.77,0
6902,2021-02-27 5:47:57,34.77,1
6903,2021-02-27 6:17:57,34.77,1
6904,2021-02-27 6:47:57,34.93,4
6905,2021-02-27 7:17:57,35.01,24
6906,2021-02-27 7:47:57,35.32,58
6907,2021-02-27 8:17:57,36.01,148
6908,2021-02-27 8:47:57,36.78,212
6909,2021-02-27 9:17:57,36.40,315
6910,2021-02-27 9:47:57,40.10,828
6911,2021-02-27 10:17:57,40.88,754
6912,2021-02-27 10:47:57,40.64,418
6913,2021-02-27 11:17:57,45.35,"1,037"
6914,2021-02-27 11:47:57,46.74,"1,005"
6915,2021-02-27 12:17:57,46.36,915
6916,2021-02-27 12:47:57,51.22,"1,282"
6917,2021-02-27 13:17:57,53.00,"1,360"
6918,2021-02-27 13:47:57,57.79,"1,723"
6919,2021-02-27 14:17:57,64.58,"1,889"
6920,2021-02-27 14:47:57,59.02,"1,358"
6921,2021-02-27 15:17:57,56.17,749
6922,2021-02-27 15:47:57,69.29,"1,072"
6923,2021-02-27 16:17:57,74.08,"1,299"
6924,2021-02-27 16:47:57,72.23,"1,120"
6925,2021-02-27 17:17:57,66.59,566
6926,2021-02-27 17:47:57,50.30,67
6927,2021-02-27 18:17:57,48.21,1
6928,2021-02-27 18:47:57,44.66,1
6929,2021-02-27 19:17:57,44.35,1
6930,2021-02-27 19:47:57,43.27,1
6931,2021-02-27 20:17:57,40.72,1
6932,2021-02-27 20:47:57,41.88,1
6933,2021-02-27 21:17:57,41.42,1
6934,2021-02-27 21:47:57,41.49,1
6935,2021-02-27 22:17:57,41.03,1
6936,2021-02-27 22:47:57,40.88,1
6937,2021-02-27 23:17:57,41.42,0
6938,2021-02-27 23:47:57,41.57,0
6939,2021-02-28 0:17:57,41.88,0
6940,2021-02-28 0:47:57,42.50,0
6941,2021-02-28 1:17:57,43.19,0
6942,2021-02-28 1:47:57,42.50,0
6943,2021-02-28 2:17:57,43.11,0
6944,2021-02-28 2:47:57,43.19,0
6945,2021-02-28 3:17:57,43.73,0
6946,2021-02-28 3:47:57,43.35,0
6947,2021-02-28 4:17:57,43.27,0
6948,2021-02-28 4:47:57,42.88,0
6949,2021-02-28 5:17:57,42.96,0
6950,2021-02-28 5:47:57,43.73,1
6951,2021-02-28 6:17:57,43.81,1
6952,2021-02-28 6:47:57,43.89,21
6953,2021-02-28 7:17:57,44.12,44
6954,2021-02-28 7:47:57,44.89,106
6955,2021-02-28 8:17:57,45.28,145
6956,2021-02-28 8:47:57,44.89,141
6957,2021-02-28 9:17:57,44.74,213
6958,2021-02-28 9:47:57,44.35,88
6959,2021-02-28 10:17:57,44.35,160
6960,2021-02-28 10:47:57,44.50,171
6961,2021-02-28 11:17:57,44.89,244
6962,2021-02-28 11:47:57,45.28,264
6963,2021-02-28 12:17:57,44.74,107
6964,2021-02-28 12:47:57,44.43,119
6965,2021-02-28 13:17:57,44.74,164
6966,2021-02-28 13:47:57,44.58,140
6967,2021-02-28 14:17:57,44.89,220
6968,2021-02-28 14:47:57,45.74,268
6969,2021-02-28 15:17:57,45.74,294
6970,2021-02-28 15:47:57,45.97,343
6971,2021-02-28 16:17:57,44.89,139
6972,2021-02-28 16:47:57,44.35,61
6973,2021-02-28 17:17:57,44.04,27
6974,2021-02-28 17:47:57,43.50,7
6975,2021-02-28 18:17:57,43.50,0
6976,2021-02-28 18:47:57,43.35,1
6977,2021-02-28 19:17:57,43.42,1
6978,2021-02-28 19:47:57,43.50,1
6979,2021-02-28 20:17:57,43.66,1
6980,2021-02-28 20:47:57,43.58,1
6981,2021-02-28 21:17:57,42.96,1
6982,2021-02-28 21:47:57,42.42,1
6983,2021-02-28 22:17:57,42.34,1
6984,2021-02-28 22:47:57,42.11,1
6985,2021-02-28 23:17:57,41.96,0
6986,2021-02-28 23:47:57,42.11,0
6987,2021-03-01 0:17:57,41.72,0
6988,2021-03-01 0:47:57,41.80,0
6989,2021-03-01 1:17:57,41.80,0
6990,2021-03-01 1:47:57,41.72,0
6991,2021-03-01 2:17:57,41.80,0
6992,2021-03-01 2:47:57,41.72,0
6993,2021-03-01 3:17:57,41.72,0
6994,2021-03-01 3:47:57,41.72,0
6995,2021-03-01 4:17:57,41.80,0
6996,2021-03-01 4:47:57,41.72,0
6997,2021-03-01 5:17:57,41.80,0
6998,2021-03-01 5:47:57,41.96,1
6999,2021-03-01 6:17:57,42.11,1
7000,2021-03-01 6:47:57,42.27,6
7001,2021-03-01 7:17:57,42.27,38
7002,2021-03-01 7:47:57,42.73,72
7003,2021-03-01 8:17:57,43.35,132
7004,2021-03-01 8:47:57,44.66,219
7005,2021-03-01 9:17:57,45.43,242
7006,2021-03-01 9:47:57,46.36,286
7007,2021-03-01 10:17:57,49.37,432
7008,2021-03-01 10:47:57,49.68,346
7009,2021-03-01 11:17:57,48.29,168
7010,2021-03-01 11:47:57,47.90,345
7011,2021-03-01 12:17:57,47.59,516
7012,2021-03-01 12:47:57,48.52,565
7013,2021-03-01 13:17:57,50.14,844
7014,2021-03-01 13:47:57,51.92,"1,151"
7015,2021-03-01 14:17:57,53.23,"1,102"
7016,2021-03-01 14:47:57,50.14,647
7017,2021-03-01 15:17:57,52.00,936
7018,2021-03-01 15:47:57,59.79,"1,571"
7019,2021-03-01 16:17:57,57.79,"1,196"
7020,2021-03-01 16:47:57,57.09,854
7021,2021-03-01 17:17:57,49.99,332
7022,2021-03-01 17:47:57,46.36,55
7023,2021-03-01 18:17:57,44.97,1
7024,2021-03-01 18:47:57,44.35,1
7025,2021-03-01 19:17:57,42.42,1
7026,2021-03-01 19:47:57,41.80,1
7027,2021-03-01 20:17:57,41.72,1
7028,2021-03-01 20:47:57,40.10,1
7029,2021-03-01 21:17:57,39.87,1
7030,2021-03-01 21:47:57,39.33,1
7031,2021-03-01 22:17:57,38.25,1
7032,2021-03-01 22:47:57,37.79,1
7033,2021-03-01 23:17:57,36.94,0
7034,2021-03-01 23:47:57,36.24,0
7035,2021-03-02 0:17:57,35.39,0
7036,2021-03-02 0:47:57,34.85,0
7037,2021-03-02 1:17:57,34.70,0
7038,2021-03-02 1:47:57,33.85,0
7039,2021-03-02 2:17:57,33.54,0
7040,2021-03-02 2:47:57,31.15,0
7041,2021-03-02 3:17:57,31.61,0
7042,2021-03-02 3:47:57,31.30,0
7043,2021-03-02 4:17:57,30.84,0
7044,2021-03-02 4:47:57,29.76,0
7045,2021-03-02 5:17:57,29.68,0
7046,2021-03-02 5:47:57,28.60,1
7047,2021-03-02 6:17:57,28.29,1
7048,2021-03-02 6:47:57,27.59,61
7049,2021-03-02 7:17:57,27.52,204
7050,2021-03-02 7:47:57,29.60,597
7051,2021-03-02 8:17:57,30.61,361
7052,2021-03-02 8:47:57,30.76,490
7053,2021-03-02 9:17:57,32.23,521
7054,2021-03-02 9:47:57,34.39,681
7055,2021-03-02 10:17:57,34.54,594
7056,2021-03-02 10:47:57,36.94,510
7057,2021-03-02 11:17:57,36.47,538
7058,2021-03-02 11:47:57,38.79,594
7059,2021-03-02 12:17:57,40.41,572
7060,2021-03-02 12:47:57,42.27,575
7061,2021-03-02 13:17:57,42.73,562
7062,2021-03-02 13:47:57,45.28,908
7063,2021-03-02 14:17:57,51.07,831
7064,2021-03-02 14:47:57,47.21,721
7065,2021-03-02 15:17:57,47.98,719
7066,2021-03-02 15:47:57,58.02,"1,281"
7067,2021-03-02 16:17:57,58.02,"1,166"
7068,2021-03-02 16:47:57,57.56,972
7069,2021-03-02 17:17:57,53.69,559
7070,2021-03-02 17:47:57,42.65,99
7071,2021-03-02 18:17:57,33.46,3
7072,2021-03-02 18:47:57,31.61,1
7073,2021-03-02 19:17:57,29.68,1
7074,2021-03-02 19:47:57,29.29,1
7075,2021-03-02 20:17:57,28.91,1
7076,2021-03-02 20:47:57,27.75,1
7077,2021-03-02 21:17:57,27.44,1
7078,2021-03-02 21:47:57,27.05,1
7079,2021-03-02 22:17:57,26.74,1
7080,2021-03-02 22:47:57,26.51,1
7081,2021-03-02 23:17:57,25.66,0
7082,2021-03-02 23:47:57,25.20,0
7083,2021-03-03 0:17:57,25.28,0
7084,2021-03-03 0:47:57,25.59,0
7085,2021-03-03 1:17:57,24.58,0
7086,2021-03-03 1:47:57,24.43,0
7087,2021-03-03 2:17:57,24.04,0
7088,2021-03-03 2:47:57,24.35,0
7089,2021-03-03 3:17:57,23.35,0
7090,2021-03-03 3:47:57,22.65,0
7091,2021-03-03 4:17:57,22.50,0
7092,2021-03-03 4:47:57,22.50,0
7093,2021-03-03 5:17:57,21.49,0
7094,2021-03-03 5:47:57,21.18,1
7095,2021-03-03 6:17:57,21.72,1
7096,2021-03-03 6:47:57,21.11,71
7097,2021-03-03 7:17:57,23.04,223
7098,2021-03-03 7:47:57,27.13,383
7099,2021-03-03 8:17:57,32.77,358
7100,2021-03-03 8:47:57,35.39,506
7101,2021-03-03 9:17:57,40.95,942
7102,2021-03-03 9:47:57,46.20,559
7103,2021-03-03 10:17:57,47.75,557
7104,2021-03-03 10:47:57,50.99,552
7105,2021-03-03 11:17:57,51.45,521
7106,2021-03-03 11:47:57,53.77,608
7107,2021-03-03 12:17:57,55.32,564
7108,2021-03-03 12:47:57,58.25,579
7109,2021-03-03 13:17:57,59.02,559
7110,2021-03-03 13:47:57,61.42,828
7111,2021-03-03 14:17:57,64.50,761
7112,2021-03-03 14:47:57,61.65,726
7113,2021-03-03 15:17:57,62.81,787
7114,2021-03-03 15:47:57,72.46,"1,283"
7115,2021-03-03 16:17:57,71.69,"1,175"
7116,2021-03-03 16:47:57,72.30,970
7117,2021-03-03 17:17:57,66.36,577
7118,2021-03-03 17:47:57,57.48,107
7119,2021-03-03 18:17:57,49.91,3
7120,2021-03-03 18:47:57,49.29,1
7121,2021-03-03 19:17:57,50.45,1
7122,2021-03-03 19:47:57,51.30,1
7123,2021-03-03 20:17:57,50.45,1
7124,2021-03-03 20:47:57,47.83,1
7125,2021-03-03 21:17:57,48.29,1
7126,2021-03-03 21:47:57,46.51,1
7127,2021-03-03 22:17:57,43.35,1
7128,2021-03-03 22:47:57,41.96,1
7129,2021-03-03 23:17:57,43.81,0
7130,2021-03-03 23:47:57,43.50,0
7131,2021-03-04 0:17:57,41.18,0
7132,2021-03-04 0:47:57,40.41,0
7133,2021-03-04 1:17:57,39.95,0
7134,2021-03-04 1:47:57,38.25,0
7135,2021-03-04 2:17:57,34.39,0
7136,2021-03-04 2:47:57,35.86,0
7137,2021-03-04 3:17:57,37.17,0
7138,2021-03-04 3:47:57,37.71,0
7139,2021-03-04 4:17:57,41.03,0
7140,2021-03-04 4:47:57,39.95,0
7141,2021-03-04 5:17:57,39.79,0
7142,2021-03-04 5:47:57,39.64,1
7143,2021-03-04 6:17:57,35.70,1
7144,2021-03-04 6:47:57,38.40,69
7145,2021-03-04 7:17:57,41.57,237
7146,2021-03-04 7:47:57,43.73,392
7147,2021-03-04 8:17:57,45.35,467
7148,2021-03-04 8:47:57,46.51,534
7149,2021-03-04 9:17:57,48.44,754
7150,2021-03-04 9:47:57,50.61,961
7151,2021-03-04 10:17:57,52.54,994
7152,2021-03-04 10:47:57,52.84,"1,022"
7153,2021-03-04 11:17:57,53.39,977
7154,2021-03-04 11:47:57,54.70,"1,028"
7155,2021-03-04 12:17:57,55.70,"1,101"
7156,2021-03-04 12:47:57,54.47,841
7157,2021-03-04 13:17:57,54.39,917
7158,2021-03-04 13:47:57,59.41,"1,149"
7159,2021-03-04 14:17:57,51.53,643
7160,2021-03-04 14:47:57,56.01,931
7161,2021-03-04 15:17:57,56.09,"1,332"
7162,2021-03-04 15:47:57,51.30,554
7163,2021-03-04 16:17:57,52.77,870
7164,2021-03-04 16:47:57,52.30,892
7165,2021-03-04 17:17:57,46.05,414
7166,2021-03-04 17:47:57,42.27,91
7167,2021-03-04 18:17:57,40.41,2
7168,2021-03-04 18:47:57,40.10,1
7169,2021-03-04 19:17:57,39.02,1
7170,2021-03-04 19:47:57,38.40,1
7171,2021-03-04 20:17:57,37.32,1
7172,2021-03-04 20:47:57,35.47,1
7173,2021-03-04 21:17:57,33.93,1
7174,2021-03-04 21:47:57,33.00,1
7175,2021-03-04 22:17:57,31.92,1
7176,2021-03-04 22:47:57,31.30,1
7177,2021-03-04 23:17:57,30.37,0
7178,2021-03-04 23:47:57,29.60,0
7179,2021-03-05 0:17:57,28.91,0
7180,2021-03-05 0:47:57,28.21,0
7181,2021-03-05 1:17:57,27.90,0
7182,2021-03-05 1:47:57,27.98,0
7183,2021-03-05 2:17:57,27.21,0
7184,2021-03-05 2:47:57,27.13,0
7185,2021-03-05 3:17:57,26.74,0
7186,2021-03-05 3:47:57,26.36,0
7187,2021-03-05 4:17:57,25.59,0
7188,2021-03-05 4:47:57,24.89,0
7189,2021-03-05 5:17:57,24.35,0
7190,2021-03-05 5:47:57,24.04,1
7191,2021-03-05 6:17:57,23.81,2
7192,2021-03-05 6:47:57,24.04,84
7193,2021-03-05 7:17:57,24.50,232
7194,2021-03-05 7:47:57,26.98,333
7195,2021-03-05 8:17:57,28.29,637
7196,2021-03-05 8:47:57,29.52,437
7197,2021-03-05 9:17:57,31.92,841
7198,2021-03-05 9:47:57,33.23,733
7199,2021-03-05 10:17:57,33.54,644
7200,2021-03-05 10:47:57,34.31,751
7201,2021-03-05 11:17:57,35.47,599
7202,2021-03-05 11:47:57,38.48,690
7203,2021-03-05 12:17:57,40.10,637
7204,2021-03-05 12:47:57,41.42,644
7205,2021-03-05 13:17:57,41.26,615
7206,2021-03-05 13:47:57,43.66,"1,128"
7207,2021-03-05 14:17:57,45.59,830
7208,2021-03-05 14:47:57,45.97,"1,005"
7209,2021-03-05 15:17:57,47.05,"1,376"
7210,2021-03-05 15:47:57,52.69,"1,339"
7211,2021-03-05 16:17:57,52.00,"1,217"
7212,2021-03-05 16:47:57,49.29,947
7213,2021-03-05 17:17:57,46.82,587
7214,2021-03-05 17:47:57,39.10,124
7215,2021-03-05 18:17:57,36.09,4
7216,2021-03-05 18:47:57,35.16,1
7217,2021-03-05 19:17:57,33.15,1
7218,2021-03-05 19:47:57,32.00,1
7219,2021-03-05 20:17:57,30.22,1
7220,2021-03-05 20:47:57,31.84,1
7221,2021-03-05 21:17:57,33.23,1
7222,2021-03-05 21:47:57,33.77,1
7223,2021-03-05 22:17:57,34.00,1
7224,2021-03-05 22:47:57,34.08,1
7225,2021-03-05 23:17:57,32.77,0
7226,2021-03-05 23:47:57,33.15,0
7227,2021-03-06 0:17:57,32.54,0
7228,2021-03-06 0:47:57,30.53,0
7229,2021-03-06 1:17:57,29.68,0
7230,2021-03-06 1:47:57,31.22,0
7231,2021-03-06 2:17:57,30.30,0
7232,2021-03-06 2:47:57,30.37,0
7233,2021-03-06 3:17:57,30.37,0
7234,2021-03-06 3:47:57,30.06,0
7235,2021-03-06 4:17:57,28.98,0
7236,2021-03-06 4:47:57,29.45,0
7237,2021-03-06 5:17:57,28.06,0
7238,2021-03-06 5:47:57,24.35,1
7239,2021-03-06 6:17:57,23.58,2
7240,2021-03-06 6:47:57,23.89,88
7241,2021-03-06 7:17:57,26.90,253
7242,2021-03-06 7:47:57,32.84,436
7243,2021-03-06 8:17:57,36.94,588
7244,2021-03-06 8:47:57,37.01,531
7245,2021-03-06 9:17:57,39.10,707
7246,2021-03-06 9:47:57,41.96,908
7247,2021-03-06 10:17:57,43.11,"1,151"
7248,2021-03-06 10:47:57,43.73,934
7249,2021-03-06 11:17:57,42.50,747
7250,2021-03-06 11:47:57,46.44,"1,094"
7251,2021-03-06 12:17:57,46.51,881
7252,2021-03-06 12:47:57,46.74,693
7253,2021-03-06 13:17:57,47.98,833
7254,2021-03-06 13:47:57,49.14,"1,044"
7255,2021-03-06 14:17:57,50.76,978
7256,2021-03-06 14:47:57,48.83,884
7257,2021-03-06 15:17:57,46.74,645
7258,2021-03-06 15:47:57,56.55,"1,341"
7259,2021-03-06 16:17:57,48.52,"1,217"
7260,2021-03-06 16:47:57,53.46,953
7261,2021-03-06 17:17:57,50.84,614
7262,2021-03-06 17:47:57,42.81,126
7263,2021-03-06 18:17:57,37.94,5
7264,2021-03-06 18:47:57,35.01,1
7265,2021-03-06 19:17:57,31.69,1
7266,2021-03-06 19:47:57,33.08,1
7267,2021-03-06 20:17:57,33.15,1
7268,2021-03-06 20:47:57,32.38,1
7269,2021-03-06 21:17:57,28.91,1
7270,2021-03-06 21:47:57,26.05,1
7271,2021-03-06 22:17:57,24.66,1
7272,2021-03-06 22:47:57,25.28,1
7273,2021-03-06 23:17:57,25.59,0
7274,2021-03-06 23:47:57,22.50,0
7275,2021-03-07 0:17:57,22.27,0
7276,2021-03-07 0:47:57,22.03,0
7277,2021-03-07 1:17:57,20.80,0
7278,2021-03-07 1:47:57,20.26,0
7279,2021-03-07 2:17:57,19.41,0
7280,2021-03-07 2:47:57,20.64,0
7281,2021-03-07 3:17:57,21.11,0
7282,2021-03-07 3:47:57,19.72,0
